sub_id,name,lat,lon,Pd,state,ba
38596,KAYSVILLE 2,41.1032,-112.04,43.38,UT,PACE
38597,SALT LAKE CITY 10,40.6125,-111.981,69.0,UT,PACE
38598,SALT LAKE CITY 11,40.7287,-111.848,69.0,UT,PACE
38599,WELLSVILLE,41.5505,-111.846,13.12,UT,PACE
38600,RIVERTON 1,40.5268,-111.921,49.62,UT,PACE
38601,RIVERTON 2,40.4323,-111.936,49.62,UT,PACE
38602,WOODS CROSS,40.8458,-111.929,36.99,UT,PACE
38603,LAYTON 3,41.0129,-111.98,59.87,UT,PACE
38604,AURORA 1,38.8705,-111.83,7.2,UT,PACE
38605,SALT LAKE CITY 12,40.6259,-111.92,49.27,UT,PACE
38606,SALT LAKE CITY 13,40.6592,-111.998,49.27,UT,PACE
38607,NORTH SALT LAKE,40.9069,-111.852,42.11,UT,PACE
38608,SARATOGA SPRINGS,40.3978,-111.854,43.87,UT,PACE
38609,OGDEN 9,41.2732,-111.955,47.56,UT,PACE
38610,OGDEN 10,41.0973,-111.861,47.56,UT,PACE
38611,FARMINGTON 1,40.8891,-111.896,47.46,UT,PACE
38612,MIDVALE 1,40.6572,-111.817,37.62,UT,PACE
38613,MIDVALE 2,40.5513,-111.932,37.62,UT,PACE
38614,SALT LAKE CITY 14,40.746,-111.968,64.14,UT,PACE
38615,SANDY 3,40.6078,-111.795,64.64,UT,PACE
38616,SALT LAKE CITY 15,40.5926,-111.956,40.12,UT,PACE
38617,SALT LAKE CITY 16,40.6267,-111.934,40.12,UT,PACE
38618,CENTERVILLE 2,40.8896,-111.892,39.7,UT,PACE
38619,SALT LAKE CITY 17,40.7814,-111.929,27.93,UT,PACE
38620,SMITHFIELD,41.7415,-111.974,33.64,UT,PACE
38621,LEHI 1,40.4601,-111.789,63.74,UT,PACE
38622,LEHI 2,40.3896,-111.877,63.74,UT,PACE
38623,DRAPER 1,40.4564,-111.83,51.69,UT,PACE
38624,DRAPER 2,40.4545,-111.803,51.69,UT,PACE
38625,BOUNTIFUL 1,40.8019,-111.789,58.27,UT,PACE
38626,BOUNTIFUL 2,40.9301,-111.9,58.27,UT,PACE
38627,NEPHI,39.7294,-111.876,15.02,UT,PACE
38628,SALT LAKE CITY 18,40.6936,-111.766,45.29,UT,PACE
38629,SANDY 4,40.6601,-111.856,36.49,UT,PACE
38630,SANDY 5,40.5919,-111.771,36.49,UT,PACE
38631,SALT LAKE CITY 19,40.6769,-111.791,57.56,UT,PACE
38632,SALT LAKE CITY 20,40.7062,-111.904,43.4,UT,PACE
38633,SALT LAKE CITY 21,40.6182,-111.783,43.4,UT,PACE
38634,EDEN,41.4344,-111.75,10.69,UT,PACE
38635,LEWISTON 1,42.0303,-111.836,5.82,UT,PACE
38636,MONA 1,39.8276,-111.779,6.81,UT,PACE
38637,SALT LAKE CITY 22,40.7162,-111.82,54.82,UT,PACE
38638,LOGAN 1,41.6373,-111.936,57.3,UT,PACE
38639,LOGAN 2,41.7457,-111.849,57.3,UT,PACE
38640,PARADISE 3,41.4649,-111.932,6.15,UT,PACE
38641,SALT LAKE CITY 23,40.5977,-111.799,63.19,UT,PACE
38642,SANDY 6,40.5515,-111.898,60.14,UT,PACE
38643,CENTERFIELD,39.1491,-111.74,5.52,UT,PACE
38644,MILLVILLE,41.6913,-111.762,4.58,UT,PACE
38645,HYDE PARK,41.7801,-111.906,15.59,UT,PACE
38646,SALT LAKE CITY 24,40.6445,-111.857,55.37,UT,PACE
38647,PROVIDENCE,41.6698,-111.86,18.77,UT,PACE
38648,RICHMOND 6,41.8454,-111.73,7.08,UT,PACE
38649,GUNNISON 1,39.2312,-111.899,10.49,UT,PACE
38650,SANTAQUIN,39.9941,-111.89,30.36,UT,PACE
38651,LOGAN 3,41.7156,-111.883,52.28,UT,PACE
38652,ALPINE 2,40.5762,-111.78,25.53,UT,PACE
38653,SALT LAKE CITY 25,40.7926,-111.721,53.92,UT,PACE
38654,OREM 1,40.312,-111.821,39.7,UT,PACE
38655,OREM 2,40.3002,-111.744,39.7,UT,PACE
38656,LINDON,40.3679,-111.725,26.24,UT,PACE
38657,PAYSON 2,39.9668,-111.806,63.71,UT,PACE
38658,SALT LAKE CITY 26,40.5474,-111.722,54.21,UT,PACE
38659,SALT LAKE CITY 27,40.6731,-111.631,54.21,UT,PACE
38660,OREM 3,40.2473,-111.766,47.67,UT,PACE
38661,OREM 4,40.2762,-111.794,47.67,UT,PACE
38662,SANDY 7,40.6348,-111.653,38.38,UT,PACE
38663,SANDY 8,40.6216,-111.777,38.38,UT,PACE
38664,SALT LAKE CITY 28,40.6962,-111.676,62.03,UT,PACE
38665,RICHFIELD,38.6551,-111.791,25.58,UT,PACE
38666,PROVO 1,40.1627,-111.795,40.93,UT,PACE
38667,PROVO 2,40.1557,-111.782,40.93,UT,PACE
38668,SPANISH FORK 1,40.0724,-111.745,49.39,UT,PACE
38669,SPANISH FORK 2,40.1028,-111.792,49.39,UT,PACE
38670,AMERICAN FORK 1,40.494,-111.64,55.1,UT,PACE
38671,AMERICAN FORK 2,40.4994,-111.767,55.1,UT,PACE
38672,MORGAN,40.9889,-111.66,26.84,UT,PACE
38673,OREM 5,40.3324,-111.757,55.44,UT,PACE
38674,PLEASANT GROVE 1,40.5128,-111.767,56.25,UT,PACE
38675,PLEASANT GROVE 2,40.4903,-111.759,56.25,UT,PACE
38676,HYRUM,41.6449,-111.662,20.55,UT,PACE
38677,SALEM 14,39.9572,-111.579,20.66,UT,PACE
38678,LOA,38.4635,-111.568,6.13,UT,PACE
38679,SALINA,38.939,-111.676,6.99,UT,PACE
38680,PROVO 3,40.1237,-111.63,41.98,UT,PACE
38681,PROVO 4,40.1996,-111.63,41.98,UT,PACE
38682,HUNTSVILLE,41.3273,-111.69,7.5,UT,PACE
38683,MANTI,39.2692,-111.519,10.6,UT,PACE
38684,MORONI,39.5628,-111.689,10.85,UT,PACE
38685,ESCALANTE,37.7802,-111.611,4.39,UT,PACE
38686,PROVO 5,40.3173,-111.619,63.89,UT,PACE
38687,PROVO 6,40.3105,-111.597,63.89,UT,PACE
38688,MAPLETON,40.1767,-111.579,20.89,UT,PACE
38689,EPHRAIM,39.392,-111.467,21.02,UT,PACE
38690,PARK CITY 1,40.7062,-111.591,44.93,UT,PACE
38691,MIDWAY,40.4277,-111.49,13.3,UT,PACE
38692,PARK CITY 2,40.6076,-111.486,19.75,UT,PACE
38693,SPRINGVILLE 1,40.241,-111.578,38.97,UT,PACE
38694,SPRINGVILLE 2,40.1093,-111.408,38.97,UT,PACE
38695,FAIRVIEW 2,39.8452,-111.467,6.58,UT,PACE
38696,GARDEN CITY 1,41.8719,-111.366,4.84,UT,PACE
38697,MOUNT PLEASANT,39.5765,-111.469,10.45,UT,PACE
38698,HEBER CITY,40.5508,-111.317,44.85,UT,PACE
38699,COALVILLE,40.9378,-111.212,9.41,UT,PACE
38700,ORANGEVILLE,39.3259,-111.204,3.91,UT,PACE
38701,OAKLEY 3,40.6187,-111.235,4.67,UT,PACE
38702,FERRON,39.1885,-111.248,5.26,UT,PACE
38703,HUNTINGTON 1,39.4631,-111.014,7.13,UT,PACE
38704,KAMAS,40.7224,-110.928,16.39,UT,PACE
38705,CASTLE DALE 1,39.1695,-110.967,5.28,UT,PACE
38706,HELPER 1,39.7829,-110.967,10.75,UT,PACE
38707,PRICE,39.6262,-110.666,35.86,UT,PACE
38708,WELLINGTON 2,39.5188,-110.749,8.7,UT,PACE
38709,EVANSTON 1,41.1071,-110.632,38.0,UT,PACE
38710,DUCHESNE,40.0733,-110.609,9.81,UT,PACE
38711,EAST CARBON,39.4803,-110.511,4.37,UT,PACE
38712,ALTAMONT,40.3906,-110.369,5.18,UT,PACE
38713,GREEN RIVER 1,39.095,-110.069,3.2,UT,PACE
38714,ROOSEVELT 3,40.3086,-110.116,31.26,UT,PACE
38715,NEOLA,40.5047,-110.059,4.28,UT,PACE
38716,MYTON,40.1279,-110.079,4.52,UT,PACE
38717,FORT DUCHESNE,40.3376,-109.826,4.34,UT,PACE
38718,LAPOINT,40.5381,-109.798,3.88,UT,PACE
38719,BLUFF,37.1113,-109.626,3.54,UT,PACE
38720,MONTICELLO,37.9082,-109.47,6.76,UT,PACE
38721,MOAB,38.6072,-109.575,26.64,UT,PACE
38722,VERNAL 1,40.6192,-109.568,36.36,UT,PACE
38723,VERNAL 2,40.588,-109.533,33.61,UT,PACE
38724,BLANDING,37.6045,-109.346,12.15,UT,PACE
38725,MONTEZUMA CREEK,37.1945,-109.187,6.9,UT,PACE
38726,JENSEN,40.3446,-109.181,1.94,UT,PACE
38727,OREM 6,40.3317,-111.754,0.0,UT,PACE
38728,SUNNYSIDE 2,39.5472,-110.392,0.0,UT,PACE
38729,SALT LAKE CITY 29,40.7931,-111.904,0.0,UT,PACE
38730,SALT LAKE CITY 30,40.6667,-112.032,0.0,UT,PACE
38731,COLLINSTON,41.8347,-112.052,0.0,UT,PACE
38732,VERNAL 3,40.0864,-109.284,0.0,UT,PACE
38733,DELTA 2,39.5097,-112.58,0.0,UT,PACE
38734,MILFORD 2,38.4889,-112.853,0.0,UT,PACE
38735,BEAVER 2,38.5603,-112.581,0.0,UT,PACE
38736,CASTLE DALE 2,39.1747,-111.029,0.0,UT,PACE
38737,MONA 2,39.8214,-111.893,0.0,UT,PACE
38738,MILFORD 3,38.5357,-112.935,0.0,UT,PACE
38739,BOUNTIFUL 3,40.8869,-111.885,0.0,UT,PACE
38740,HELPER 2,39.7272,-110.864,0.0,UT,PACE
38741,MILFORD 4,38.5852,-112.931,0.0,UT,PACE
38742,PAYSON 3,40.0614,-111.729,0.0,UT,PACE
38743,EVANSTON 2,41.2874,-110.556,0.0,UT,PACE
38744,SALT LAKE CITY 31,40.67,-111.89,0.0,UT,PACE
38745,MAGNA 3,40.7119,-112.123,0.0,UT,PACE
38746,SALT LAKE CITY 32,40.7686,-111.929,0.0,UT,PACE
38747,HUNTINGTON 2,39.3792,-111.078,0.0,UT,PACE
38748,GRANTSVILLE 2,40.9133,-112.734,0.0,UT,PACE
38749,SAINT GEORGE 5,37.1121,-113.517,0.0,UT,PACE
38750,DUTCH JOHN,40.9146,-109.422,0.0,UT,PACE
38751,LAS VEGAS 79,35.5753,-104.898,29.54,NM,PNM
38752,ANGEL FIRE,36.4001,-105.287,6.2,NM,PNM
38753,CAPITAN,33.706,-105.246,3.71,NM,PNM
38754,MORA,35.8952,-105.433,6.27,NM,PNM
38755,TAOS,36.4014,-105.527,16.39,NM,PNM
38756,QUESTA,36.8006,-105.52,6.15,NM,PNM
38757,RIBERA,35.2915,-105.604,5.1,NM,PNM
38758,RUIDOSO DOWNS,33.323,-105.555,5.82,NM,PNM
38759,MESCALERO,33.1937,-105.606,8.76,NM,EPE
38760,PECOS,35.5972,-105.657,5.66,NM,PNM
38761,EL PRADO,36.4612,-105.532,9.53,NM,PNM
38762,ALTO,33.4472,-105.752,4.41,NM,PNM
38763,RUIDOSO,33.4289,-105.596,12.4,NM,PNM
38764,RANCHOS DE TAOS,36.368,-105.673,11.64,NM,PNM
38765,CARRIZOZO,33.8831,-105.807,2.59,NM,PNM
38766,CHIMAYO,35.9242,-105.719,9.13,NM,PNM
38767,SANTA FE 1,35.8095,-105.858,21.21,NM,PNM
38768,SANTA FE 2,35.5971,-105.833,24.29,NM,PNM
38769,SANTA FE 3,35.6786,-105.849,21.97,NM,PNM
38770,LA LUZ,33.0859,-105.818,4.86,NM,EPE
38771,ESTANCIA,34.823,-105.902,6.55,NM,PNM
38772,ALCALDE,36.0472,-106.012,14.17,NM,PNM
38773,MORIARTY,34.9527,-106.004,10.23,NM,PNM
38774,SANTA FE 4,35.4827,-105.986,26.75,NM,PNM
38775,SANTA FE 5,35.9009,-105.921,20.47,NM,PNM
38776,TULAROSA,33.2302,-106.08,7.26,NM,EPE
38777,ALAMOGORDO 1,32.6359,-106.164,25.04,NM,EPE
38778,ALAMOGORDO 2,32.7261,-106.034,28.08,NM,EPE
38779,HOLLOMAN AIR FORCE BASE,32.8294,-106.077,4.28,NM,EPE
38780,ESPANOLA,35.9958,-106.145,29.91,NM,PNM
38781,SANTA FE 6,35.5481,-106.101,33.71,NM,PNM
38782,SANTA FE 7,35.6826,-106.027,32.12,NM,PNM
38783,EDGEWOOD,35.0437,-106.256,18.35,NM,PNM
38784,CHAPARRAL,32.1713,-106.304,22.06,NM,EPE
38785,MOUNTAINAIR,34.3453,-106.221,3.07,NM,PNM
38786,LOS ALAMOS,35.8099,-106.319,27.16,NM,PNM
38787,SANDIA PARK,35.2043,-106.249,6.85,NM,PNM
38788,TIJERAS,34.9398,-106.396,13.45,NM,PNM
38789,ALGODONES 1,35.4315,-106.397,10.54,NM,PNM
38790,ABIQUIU,36.2943,-106.423,6.2,NM,PNM
38791,PLACITAS,35.26,-106.369,7.07,NM,PNM
38792,ALBUQUERQUE 1,34.9691,-106.55,41.45,NM,PNM
38793,ALBUQUERQUE 2,34.981,-106.414,29.03,NM,PNM
38794,ALBUQUERQUE 3,35.1361,-106.463,39.54,NM,PNM
38795,ALBUQUERQUE 4,35.1541,-106.475,39.54,NM,PNM
38796,ALBUQUERQUE 5,35.1848,-106.441,25.17,NM,PNM
38797,ALBUQUERQUE 6,35.1642,-106.42,34.08,NM,PNM
38798,ALBUQUERQUE 7,35.0828,-106.558,30.51,NM,PNM
38799,ALBUQUERQUE 8,35.1729,-106.607,28.3,NM,PNM
38800,ALBUQUERQUE 9,35.2397,-106.53,28.3,NM,PNM
38801,ALBUQUERQUE 10,35.0443,-106.483,27.01,NM,PNM
38802,ALBUQUERQUE 11,35.0916,-106.543,27.01,NM,PNM
38803,ALBUQUERQUE 12,34.9947,-106.601,27.05,NM,PNM
38804,ALBUQUERQUE 13,34.9921,-106.5,27.05,NM,PNM
38805,ALBUQUERQUE 14,35.1598,-106.514,20.27,NM,PNM
38806,BERNALILLO,35.3748,-106.5,14.19,NM,PNM
38807,SUNLAND PARK 1,31.8723,-106.687,18.61,NM,EPE
38808,ALBUQUERQUE 15,35.0513,-106.543,40.38,NM,PNM
38809,ALBUQUERQUE 16,35.0584,-106.691,40.38,NM,PNM
38810,VADO,32.0599,-106.548,3.5,NM,EPE
38811,ALBUQUERQUE 17,34.9691,-106.574,18.91,NM,PNM
38812,ALBUQUERQUE 18,35.021,-106.575,18.91,NM,PNM
38813,CORRALES,35.1957,-106.617,12.15,NM,PNM
38814,ALBUQUERQUE 19,35.2122,-106.668,21.83,NM,PNM
38815,ALBUQUERQUE 20,35.0662,-106.704,21.83,NM,PNM
38816,ALBUQUERQUE 21,35.1485,-106.692,29.69,NM,PNM
38817,LAS CRUCES 1,32.2821,-106.581,21.71,NM,EPE
38818,LAS CRUCES 2,32.3734,-106.714,19.39,NM,EPE
38819,VEGUITA,34.4291,-106.681,4.08,NM,PNM
38820,BELEN 1,34.7002,-106.563,32.97,NM,PNM
38821,MESQUITE 2,32.2241,-106.588,5.41,NM,EPE
38822,ALBUQUERQUE 22,35.083,-106.602,17.41,NM,PNM
38823,SANTA TERESA,31.7683,-106.515,8.05,NM,EPE
38824,ALBUQUERQUE 23,35.2792,-106.666,43.14,NM,PNM
38825,ALBUQUERQUE 24,35.2275,-106.658,43.14,NM,PNM
38826,PERALTA,34.9144,-106.641,6.37,NM,PNM
38827,RIO RANCHO 1,35.3482,-106.729,26.4,NM,PNM
38828,RIO RANCHO 2,35.248,-106.632,26.4,NM,PNM
38829,JEMEZ PUEBLO,35.6011,-106.716,6.77,NM,PNM
38830,LAS CRUCES 3,32.2392,-106.787,27.21,NM,EPE
38831,LAS CRUCES 4,32.3278,-106.767,26.24,NM,EPE
38832,ALBUQUERQUE 25,35.1645,-106.771,40.62,NM,PNM
38833,ALBUQUERQUE 26,35.2329,-106.835,40.62,NM,PNM
38834,LAS CRUCES 5,32.6024,-106.78,18.17,NM,EPE
38835,LAS CRUCES 6,32.5524,-106.723,18.55,NM,EPE
38836,RIO RANCHO 3,35.3482,-106.817,35.98,NM,PNM
38837,RIO RANCHO 4,35.2217,-106.864,35.98,NM,PNM
38838,LA MESA 4,32.0866,-106.725,8.54,NM,EPE
38839,LAS CRUCES 7,32.3559,-106.751,18.98,NM,EPE
38840,LAS CRUCES 8,32.2654,-106.741,20.23,NM,EPE
38841,SOCORRO,34.0447,-106.838,16.99,NM,PNM
38842,ALBUQUERQUE 27,35.0507,-106.871,35.8,NM,PNM
38843,ALBUQUERQUE 28,35.1712,-106.857,35.8,NM,PNM
38844,ALBUQUERQUE 29,35.1064,-106.89,35.8,NM,PNM
38845,LAS CRUCES 9,32.403,-106.979,35.87,NM,EPE
38846,DULCE,36.6855,-106.893,7.53,NM,PNM
38847,ANTHONY 1,31.8977,-106.977,25.79,NM,EPE
38848,LOS LUNAS 1,34.7175,-107.029,30.85,NM,PNM
38849,LOS LUNAS 2,34.7345,-107.004,30.85,NM,PNM
38850,TRUTH OR CONSEQUENCES,33.3097,-107.185,12.65,NM,EPE
38851,HATCH,32.5862,-107.166,6.33,NM,EPE
38852,LAGUNA,34.8814,-107.237,8.76,NM,PNM
38853,CUBA,35.8622,-107.47,9.39,NM,PNM
38854,ARREY,32.8881,-107.359,4.52,NM,EPE
38855,PUEBLO OF ACOMA,34.721,-107.655,3.48,NM,PNM
38856,MAGDALENA,33.7878,-107.746,5.46,NM,PNM
38857,COLUMBUS 1,31.766,-108.208,4.14,NM,PNM
38858,DEMING 1,32.2146,-107.751,32.51,NM,EPE
38859,MILAN,35.195,-107.854,9.61,NM,PNM
38860,AZTEC,36.908,-107.915,26.13,NM,PNM
38861,GRANTS,34.9141,-107.916,15.89,NM,PNM
38862,BLOOMFIELD 1,36.4421,-108.04,24.14,NM,PNM
38863,CROWNPOINT,35.8985,-108.142,7.93,NM,PNM
38864,BAYARD,32.7636,-108.139,13.07,NM,PNM
38865,FARMINGTON 2,36.8291,-108.168,17.96,NM,PNM
38866,FARMINGTON 3,36.6945,-108.171,32.41,NM,PNM
38867,FARMINGTON 4,36.7491,-108.093,32.41,NM,PNM
38868,THOREAU,35.3582,-108.285,8.64,NM,PNM
38869,SILVER CITY,32.5662,-108.24,26.02,NM,PNM
38870,KIRTLAND,36.7357,-108.412,9.67,NM,PNM
38871,RAMAH,34.934,-108.309,4.17,NM,PNM
38872,FRUITLAND 1,36.6558,-108.503,10.25,NM,PNM
38873,CHURCH ROCK,35.539,-108.56,6.7,NM,PNM
38874,TOHATCHI,36.0925,-108.628,10.09,NM,PNM
38875,GALLUP 1,35.5057,-108.821,35.71,NM,PNM
38876,RESERVE,33.7657,-108.81,2.55,NM,PNM
38877,YATAHEY,35.5919,-108.706,9.94,NM,PNM
38878,ZUNI,34.981,-108.866,12.33,NM,PNM
38879,GALLUP 2,35.3937,-108.716,7.05,NM,PNM
38880,SHIPROCK,36.8633,-108.869,16.75,NM,PNM
38881,WATERFLOW,36.8006,-108.439,0.0,NM,PNM
38882,FARMINGTON 5,36.8061,-107.613,2.0,NM,PNM
38883,DEMING 2,32.5543,-107.509,0.0,NM,EPE
38884,PREWITT,35.4159,-108.082,2.45,NM,PNM
38885,TYRONE,32.6618,-108.363,2.1,NM,PNM
38886,SUNLAND PARK 2,31.8047,-106.547,0.0,NM,EPE
38887,LORDSBURG 1,32.3505,-108.698,5.45,NM,PNM
38888,ALGODONES 2,35.3844,-106.464,0.0,NM,PNM
38889,DEMING 3,32.2993,-107.783,0.0,NM,EPE
38890,BELEN 2,34.6115,-106.732,0.0,NM,PNM
38891,LA MESA 5,31.7928,-106.673,0.0,NM,EPE
38892,ALBUQUERQUE 30,35.026,-106.644,0.0,NM,PNM
38893,WILLARD 2,34.4667,-105.963,0.0,NM,PNM
38894,CUBERO,35.2689,-107.383,0.0,NM,PNM
38895,BLOOMFIELD 2,36.7367,-107.942,0.0,NM,PNM
38896,HURLEY,32.6956,-108.123,0.0,NM,PNM
38897,LORDSBURG 2,32.2363,-108.549,0.0,NM,PNM
38898,LA MESA 6,32.1142,-106.846,0.0,NM,EPE
38899,FRUITLAND 2,36.69,-108.481,0.0,NM,PNM
38900,DEMING 4,32.57,-107.48,0.0,NM,EPE
38901,FARMINGTON 6,36.7166,-108.215,0.0,NM,PNM
38902,ALBUQUERQUE 31,35.171,-106.602,0.0,NM,PNM
38903,DOVE CREEK,37.6341,-108.941,5.85,CO,WACM
38904,FRUITA,39.0588,-108.743,42.02,CO,PSCO
38905,LOMA,39.2079,-108.781,10.79,CO,PSCO
38906,CORTEZ,37.3514,-108.722,43.48,CO,WACM
38907,RANGELY,40.0013,-108.635,8.51,CO,PSCO
38908,GRAND JUNCTION 1,39.1,-108.681,39.21,CO,PSCO
38909,GRAND JUNCTION 2,39.1519,-108.493,61.01,CO,PSCO
38910,GRAND JUNCTION 3,39.2037,-108.467,25.43,CO,PSCO
38911,GRAND JUNCTION 4,39.0428,-108.593,28.5,CO,PSCO
38912,GRAND JUNCTION 5,39.0926,-108.58,37.03,CO,PSCO
38913,GRAND JUNCTION 6,39.0205,-108.476,37.03,CO,PSCO
38914,WHITEWATER,38.7006,-108.539,5.75,CO,PSCO
38915,GRAND JUNCTION 7,38.9438,-108.367,39.65,CO,PSCO
38916,CLIFTON 2,39.1667,-108.497,34.96,CO,PSCO
38917,NORWOOD,38.1169,-108.47,10.99,CO,WACM
38918,PALISADE,39.0418,-108.298,13.83,CO,PSCO
38919,MANCOS,37.3307,-108.309,10.65,CO,WACM
38920,OLATHE,38.5626,-108.163,14.1,CO,WACM
38921,HESPERUS,37.2257,-108.235,5.7,CO,WACM
38922,DELTA 3,38.6897,-108.178,36.07,CO,WACM
38923,DOLORES,37.6942,-108.095,12.19,CO,WACM
38924,RIFLE 1,39.6562,-108.158,33.82,CO,PSCO
38925,PARACHUTE,39.4053,-107.955,15.49,CO,PSCO
38926,ECKERT,38.749,-108.006,8.76,CO,WACM
38927,MONTROSE 1,38.3544,-107.998,27.39,CO,WACM
38928,CEDAREDGE,39.0137,-108.044,16.17,CO,WACM
38929,DURANGO 1,37.1378,-107.959,20.13,CO,WACM
38930,TELLURIDE,37.8401,-107.949,15.27,CO,WACM
38931,DURANGO 2,37.4499,-107.841,36.8,CO,WACM
38932,DURANGO 3,37.3902,-107.806,36.8,CO,WACM
38933,MONTROSE 2,38.4697,-107.861,62.53,CO,WACM
38934,RIDGWAY,38.0309,-107.688,14.06,CO,WACM
38935,MEEKER,40.0504,-107.668,10.26,CO,PSCO
38936,HOTCHKISS,38.9519,-107.661,14.09,CO,WACM
38937,CRAIG 1,40.6623,-107.676,34.24,CO,PSCO
38938,SILT,39.5257,-107.64,12.75,CO,PSCO
38939,IGNACIO,37.087,-107.541,14.29,CO,WACM
38940,PAONIA,38.9069,-107.568,10.03,CO,WACM
38941,NEW CASTLE,39.5346,-107.518,18.47,CO,PSCO
38942,BAYFIELD,37.407,-107.575,21.39,CO,WACM
38943,GLENWOOD SPRINGS,39.6996,-107.347,40.15,CO,PSCO
38944,HAYDEN 1,40.4882,-107.152,6.48,CO,PSCO
38945,CARBONDALE,39.2288,-107.247,43.23,CO,PSCO
38946,GYPSUM,39.7908,-107.158,20.34,CO,PSCO
38947,PAGOSA SPRINGS,37.4008,-107.138,31.5,CO,WACM
38948,GUNNISON 2,38.3245,-106.922,25.9,CO,WACM
38949,CRESTED BUTTE,38.8792,-106.901,12.36,CO,WACM
38950,SNOWMASS VILLAGE,39.1461,-107.018,7.43,CO,PSCO
38951,BASALT,39.3512,-106.892,16.01,CO,PSCO
38952,STEAMBOAT SPRINGS,40.4749,-106.804,44.35,CO,PSCO
38953,OAK CREEK,40.1593,-106.771,8.66,CO,PSCO
38954,EAGLE 1,39.6113,-106.669,21.36,CO,PSCO
38955,ASPEN,39.2392,-106.7,25.95,CO,PSCO
38956,EDWARDS,39.5612,-106.583,29.63,CO,PSCO
38957,AVON,39.6229,-106.508,27.17,CO,PSCO
38958,KREMMLING 1,40.1661,-106.471,6.37,CO,PSCO
38959,DEL NORTE,37.7115,-106.508,11.39,CO,WACM
38960,BUENA VISTA,38.9922,-106.402,23.24,CO,WACM
38961,WALDEN,40.7589,-106.431,5.33,CO,PSCO
38962,ANTONITO,37.1534,-106.389,7.39,CO,WACM
38963,LEADVILLE 1,39.1514,-106.248,18.43,CO,PSCO
38964,VAIL 2,39.7469,-106.342,15.12,CO,PSCO
38965,SILVERTHORNE,39.6667,-106.282,18.21,CO,PSCO
38966,FRISCO,39.4819,-106.164,10.28,CO,PSCO
38967,MONTE VISTA,37.4908,-106.077,19.09,CO,WACM
38968,LA JARA,37.3622,-106.057,7.14,CO,WACM
38969,CENTER,37.8213,-106.04,14.48,CO,WACM
38970,SALIDA,38.5118,-106.094,26.97,CO,WACM
38971,BRECKENRIDGE,39.425,-105.992,27.46,CO,PSCO
38972,FAIRPLAY,39.3205,-105.987,9.8,CO,PSCO
38973,GRANBY,40.097,-105.909,15.79,CO,PSCO
38974,DILLON 1,39.6328,-105.985,22.8,CO,PSCO
38975,FRASER,39.9165,-105.816,11.26,CO,PSCO
38976,ALAMOSA 1,37.3994,-105.898,38.16,CO,WACM
38977,SANFORD,37.208,-105.73,7.39,CO,WACM
38978,GRAND LAKE,40.2506,-105.805,6.33,CO,PSCO
38979,IDAHO SPRINGS,39.6612,-105.738,9.82,CO,PSCO
38980,COTOPAXI,38.2957,-105.595,7.14,CO,WACM
38981,ESTES PARK 1,40.4821,-105.608,24.84,CO,PSCO
38982,BELLVUE,40.6437,-105.543,5.68,CO,PSCO
38983,BLACK HAWK,39.9342,-105.51,14.85,CO,PSCO
38984,BAILEY,39.3892,-105.413,24.6,CO,PSCO
38985,EVERGREEN,39.6225,-105.421,65.01,CO,PSCO
38986,WESTCLIFFE,38.1541,-105.405,9.96,CO,WACM
38987,SAN LUIS 3,37.0155,-105.364,6.56,CO,WACM
38988,CANON CITY 1,38.4964,-105.341,38.66,CO,WACM
38989,CANON CITY 2,38.6001,-105.445,40.76,CO,WACM
38990,BOULDER 1,39.9878,-105.363,35.02,CO,PSCO
38991,BOULDER 2,39.9744,-105.435,46.54,CO,PSCO
38992,LIVERMORE 7,40.84,-105.44,7.05,CO,PSCO
38993,LYONS 2,40.2982,-105.36,14.23,CO,PSCO
38994,PINE 2,39.4322,-105.367,8.55,CO,PSCO
38995,FLORISSANT,38.8132,-105.39,13.47,CO,PSCO
38996,GOLDEN 1,39.8859,-105.282,48.01,CO,PSCO
38997,BOULDER 3,40.0408,-105.292,33.31,CO,PSCO
38998,BOULDER 4,39.991,-105.332,33.31,CO,PSCO
38999,BOULDER 5,40.0352,-105.225,17.1,CO,PSCO
39000,CONIFER,39.4031,-105.251,22.2,CO,PSCO
39001,BOULDER 6,39.8794,-105.221,43.87,CO,PSCO
39002,GOLDEN 2,39.6501,-105.221,51.19,CO,PSCO
39003,GOLDEN 3,39.678,-105.179,51.19,CO,PSCO
39004,LONGMONT 1,40.2314,-105.178,40.38,CO,PSCO
39005,LONGMONT 2,40.1444,-105.217,40.38,CO,PSCO
39006,BOULDER 7,39.9045,-105.266,58.14,CO,PSCO
39007,MORRISON,39.6994,-105.297,39.89,CO,PSCO
39008,BOULDER 8,40.0354,-105.149,98.99,CO,PSCO
39009,ARVADA 1,39.8173,-105.21,18.88,CO,PSCO
39010,DIVIDE,38.8916,-105.188,10.46,CO,PSCO
39011,LAPORTE,40.7915,-105.154,6.85,CO,PSCO
39012,LOVELAND 1,40.3189,-105.11,50.47,CO,PSCO
39013,LOVELAND 2,40.3992,-105.11,50.47,CO,PSCO
39014,DENVER 1,39.6472,-105.21,39.18,CO,PSCO
39015,DENVER 2,39.7734,-105.113,39.18,CO,PSCO
39016,LITTLETON 1,39.4318,-105.174,55.38,CO,PSCO
39017,LITTLETON 2,39.5019,-105.186,55.38,CO,PSCO
